filename,AbsRel,RMSE,MAE,a1,image_width,image_height
00022_00193_outdoor_000_000.png,0.3212394416332245,7.869028091430664,4.303037166595459,0.5800548923470475,1024,768
00022_00193_outdoor_000_020.png,0.49901169538497925,5.917297840118408,4.704158782958984,0.7148541805911025,1024,768
00022_00193_outdoor_000_040.png,0.13492588698863983,3.6393609046936035,2.2551136016845703,0.9365186286351389,1024,768
00022_00193_outdoor_010_010.png,0.5224141478538513,4.611844539642334,3.653874158859253,0.5470842006993047,1024,768
00022_00193_outdoor_010_030.png,0.1200006976723671,3.603182315826416,2.1491570472717285,0.9223186193286541,1024,768
00022_00193_outdoor_020_000.png,0.24961131811141968,8.435029029846191,3.721078634262085,0.717184215901379,1024,768
00022_00193_outdoor_030_020.png,0.5028119087219238,5.667776107788086,4.078873157501221,0.6722723985900293,1024,768
00022_00193_outdoor_030_040.png,0.1838558465242386,4.204611778259277,2.9436771869659424,0.8768434613347209,1024,768
00022_00193_outdoor_040_000.png,0.1294836699962616,2.431468963623047,0.8201001882553101,0.8608310341944654,1024,768
00022_00193_outdoor_050_010.png,0.18673484027385712,3.825399398803711,2.089268207550049,0.7273417159403363,1024,768
00022_00193_outdoor_050_030.png,0.27378612756729126,3.9961342811584473,3.1670680046081543,0.6833212183658203,1024,768
00022_00193_outdoor_050_050.png,0.1320168524980545,4.138139247894287,2.254094123840332,0.7781138654893324,1024,768
00022_00193_outdoor_060_000.png,0.15390150249004364,1.5458786487579346,0.9497581124305725,0.7584564545357638,1024,768
00022_00193_outdoor_060_020.png,0.24193139374256134,5.2975335121154785,3.192946434020996,0.6308329349443097,1024,768
00022_00193_outdoor_060_040.png,0.20199672877788544,4.610516548156738,2.8958916664123535,0.6523733669757446,1024,768
00022_00193_outdoor_070_010.png,0.14058150351047516,1.702636957168579,0.8782422542572021,0.8723489997473806,1024,768
00022_00193_outdoor_070_030.png,0.19825921952724457,4.224984645843506,2.2949228286743164,0.7500363146361891,1024,768
00022_00193_outdoor_070_050.png,0.12964053452014923,2.7907967567443848,1.3368834257125854,0.8655401829590988,1024,768
00022_00193_outdoor_080_040.png,0.10985973477363586,1.9787935018539429,0.8285242915153503,0.9265751014223569,1024,768
00022_00193_outdoor_090_000.png,0.12128535658121109,1.0527944564819336,0.7210304737091064,0.8412380256838088,1024,768
00022_00193_outdoor_100_050.png,0.16878843307495117,2.6694750785827637,1.685854434967041,0.885339612487356,1024,768
00022_00193_outdoor_110_000.png,0.13751080632209778,1.899031400680542,1.0293505191802979,0.7432370465648811,1024,768
00022_00193_outdoor_110_040.png,0.19641166925430298,2.065732717514038,1.19846510887146,0.8825013604391512,1024,768
00022_00193_outdoor_120_050.png,0.12647955119609833,2.401254653930664,1.673534870147705,0.8792527034602549,1024,768
00022_00193_outdoor_130_040.png,0.20514556765556335,3.3865809440612793,1.630366325378418,0.9002389905573661,1024,768
00022_00193_outdoor_140_000.png,0.22061368823051453,6.827548027038574,2.936075448989868,0.6412493196146509,1024,768
00022_00193_outdoor_140_030.png,0.21611011028289795,8.784088134765625,4.857522487640381,0.7455921815698628,1024,768
00022_00193_outdoor_140_050.png,0.10519295930862427,2.2991104125976562,1.6324819326400757,0.9578252398375846,1024,768
00022_00193_outdoor_150_010.png,0.17993667721748352,4.54758358001709,2.418325901031494,0.8409040223018718,1024,768
00022_00193_outdoor_150_040.png,0.12504160404205322,7.468515872955322,4.021412372589111,0.7833613204361362,1024,768
00022_00193_outdoor_160_000.png,0.21968354284763336,7.465690612792969,3.253031015396118,0.6987151193161341,1024,768
00022_00193_outdoor_160_020.png,0.4966334402561188,8.344833374023438,6.701109886169434,0.5915696002434236,1024,768
00022_00193_outdoor_170_010.png,0.5297002792358398,11.874748229980469,8.023393630981445,0.379378874428094,1024,768
00022_00193_outdoor_170_030.png,0.631161630153656,8.469501495361328,5.293072700500488,0.8798942563385671,1024,768
00022_00193_outdoor_180_020.png,1.3521604537963867,11.956212043762207,9.276205062866211,0.26790261059097437,1024,768
00022_00193_outdoor_190_000.png,0.2776741683483124,6.435825824737549,2.7404873371124268,0.7009550567389299,1024,768
00022_00193_outdoor_200_010.png,0.6536684036254883,9.969529151916504,5.271566390991211,0.4722592287980642,1024,768
00022_00193_outdoor_210_000.png,0.30710217356681824,6.485320091247559,3.17641282081604,0.6050186775672295,1024,768
00022_00193_outdoor_210_020.png,1.6607171297073364,11.532557487487793,8.800287246704102,0.23814106705805888,1024,768
00022_00193_outdoor_220_010.png,0.6303086280822754,8.091445922851562,5.012082099914551,0.4182355500865972,1024,768
00022_00193_outdoor_220_030.png,1.337548851966858,9.819814682006836,7.0996174812316895,0.3416536821598008,1024,768
00022_00193_outdoor_230_000.png,0.32605257630348206,5.452083110809326,3.0843899250030518,0.5641478347650715,1024,768
00022_00193_outdoor_230_040.png,0.8558117747306824,8.012575149536133,5.442997455596924,0.5686203978617951,1024,768
00022_00193_outdoor_240_030.png,0.8995866775512695,8.713089942932129,7.002310276031494,0.4240669216134087,1024,768
00022_00193_outdoor_310_000.png,0.4680384695529938,7.718743801116943,3.6282804012298584,0.5419501235610119,1024,768
00022_00193_outdoor_320_020.png,0.7841324210166931,12.639354705810547,6.8758063316345215,0.17376154180982986,1024,768
00022_00193_outdoor_330_010.png,0.80391526222229,9.744032859802246,5.1754350662231445,0.23260302918413828,1024,768
00022_00193_outdoor_340_000.png,0.4656854569911957,8.92051887512207,4.62138557434082,0.5018847121845343,1024,768
00022_00193_outdoor_340_020.png,1.217064380645752,10.258498191833496,7.450940132141113,0.22059971623116978,1024,768
00022_00193_outdoor_350_010.png,0.8794319033622742,7.413566589355469,5.144172191619873,0.41678740779768175,1024,768
00022_00193_outdoor_350_030.png,0.5688366889953613,6.381801128387451,4.013167858123779,0.8052328973469539,1024,768
00022_00194_outdoor_000_000.png,0.4173598885536194,7.564104080200195,3.6658430099487305,0.6101932965495962,1024,768
00022_00194_outdoor_000_020.png,1.8990561962127686,10.86157512664795,8.86803913116455,0.11347871101332989,1024,768
00022_00194_outdoor_010_040.png,0.6020896434783936,19.314950942993164,12.742384910583496,0.30605349086076933,1024,768
00022_00194_outdoor_020_010.png,0.5965443849563599,7.520045757293701,4.851065635681152,0.4769236193377334,1024,768
00022_00194_outdoor_020_030.png,1.5058071613311768,9.978659629821777,7.439892292022705,0.4937500843064167,1024,768
00022_00194_outdoor_030_000.png,0.3437710702419281,7.983951568603516,3.9727933406829834,0.6039979476654694,1024,768
00022_00194_outdoor_040_020.png,0.7048234939575195,7.617207050323486,5.859713077545166,0.5557228058825155,1024,768
00022_00194_outdoor_040_040.png,0.5023216605186462,6.4343342781066895,4.943302154541016,0.6370656823108923,1024,768
00022_00194_outdoor_050_000.png,0.269013375043869,5.584733486175537,2.568070650100708,0.6617202554252092,1024,768
00022_00194_outdoor_050_030.png,0.4820164144039154,5.784204006195068,4.451745986938477,0.7044776926926637,1024,768
00022_00194_outdoor_060_010.png,0.2873457372188568,4.485815525054932,2.4637537002563477,0.746221121139374,1024,768
00022_00194_outdoor_060_040.png,0.3034816086292267,4.971804141998291,3.1938576698303223,0.755467346279047,1024,768
00022_00194_outdoor_070_030.png,0.5276235342025757,6.003914833068848,3.7382307052612305,0.7788078017845965,1024,768
00022_00194_outdoor_070_050.png,0.12604010105133057,3.9248242378234863,2.3791730403900146,0.8274182593670489,1024,768
00022_00194_outdoor_080_040.png,0.11996663361787796,2.6719493865966797,1.6887437105178833,0.9092615870704666,1024,768
00022_00194_outdoor_100_050.png,0.09983707964420319,2.80924129486084,1.9174929857254028,0.9385185140843525,1024,768
00022_00194_outdoor_110_000.png,0.2642924189567566,4.203561305999756,2.527238130569458,0.5825799364617743,1024,768
00022_00194_outdoor_110_020.png,0.18492132425308228,4.85091495513916,2.925344705581665,0.7657880736229653,1024,768
00022_00194_outdoor_110_040.png,0.10125288367271423,3.033676862716675,1.7769209146499634,0.893859160163508,1024,768
00022_00194_outdoor_120_010.png,0.21157820522785187,4.085940837860107,2.187757730484009,0.8772516389837254,1024,768
00022_00194_outdoor_120_050.png,0.09937631338834763,2.843945264816284,2.007693290710449,0.951647938019024,1024,768
00022_00194_outdoor_130_000.png,0.23284022510051727,8.089608192443848,3.593109130859375,0.729068183428831,1024,768
00022_00194_outdoor_130_020.png,0.48554694652557373,6.382876873016357,4.576728820800781,0.6961903400208339,1024,768
00022_00194_outdoor_140_010.png,0.46504703164100647,12.138132095336914,7.978739261627197,0.38309711979123506,1024,768
00022_00194_outdoor_140_030.png,0.6656335592269897,9.085306167602539,6.910186767578125,0.6853976043129959,1024,768
00022_00194_outdoor_150_000.png,0.3069756329059601,8.20639419555664,3.584883451461792,0.6634495060373217,1024,768
00022_00194_outdoor_150_020.png,1.0136535167694092,9.879048347473145,7.577739715576172,0.4156593579439105,1024,768
00022_00194_outdoor_160_010.png,0.6129486560821533,11.759905815124512,6.964386940002441,0.4108907624692423,1024,768
00022_00194_outdoor_160_030.png,1.719175100326538,12.451146125793457,10.241680145263672,0.3094754165809504,1024,768
00022_00194_outdoor_170_020.png,1.3115451335906982,10.80191707611084,8.78564167022705,0.17119772090049895,1024,768
00022_00194_outdoor_180_010.png,0.7253455519676208,10.028688430786133,6.060483455657959,0.42748959314671897,1024,768
00022_00194_outdoor_180_030.png,2.279656171798706,13.369627952575684,11.616703033447266,0.12278321439254733,1024,768
00022_00194_outdoor_190_020.png,1.2609946727752686,11.012983322143555,8.266654968261719,0.3350110105093746,1024,768
00022_00194_outdoor_210_030.png,1.2926251888275146,9.523908615112305,7.989461898803711,0.23117870154691514,1024,768
00022_00194_outdoor_230_030.png,0.7058724164962769,5.83447265625,4.474456787109375,0.7479523939954705,1024,768
00022_00194_outdoor_250_010.png,0.4561731517314911,3.9815919399261475,3.0350208282470703,0.5426207085996829,1024,768
00022_00194_outdoor_250_040.png,0.6307876706123352,5.026830673217773,3.5167317390441895,0.7161880273784087,1024,768
00022_00194_outdoor_260_030.png,0.3168785274028778,3.7145965099334717,2.6771860122680664,0.7995672611463146,1024,768
00022_00194_outdoor_270_040.png,0.39736098051071167,3.8818933963775635,2.815542697906494,0.8263655358477716,1024,768
00022_00194_outdoor_280_030.png,0.6671444773674011,5.512644290924072,4.507901668548584,0.5984358008015407,1024,768
00022_00194_outdoor_330_010.png,0.6742201447486877,10.276498794555664,5.332289218902588,0.5654990888843896,1024,768
00022_00194_outdoor_340_000.png,0.4259769022464752,7.445799827575684,3.584786891937256,0.5629246773869686,1024,768
00022_00194_outdoor_340_020.png,1.3202251195907593,11.17903995513916,7.417529106140137,0.2485042228606774,1024,768
00022_00194_outdoor_350_010.png,0.8017797470092773,8.874896049499512,4.93272590637207,0.34148963052863485,1024,768
00022_00195_outdoor_000_000.png,0.25378215312957764,1.6902375221252441,1.0269397497177124,0.7432925630909938,1024,768
00022_00195_outdoor_000_020.png,0.2347845584154129,4.009827613830566,2.3302249908447266,0.6731655737636404,1024,768
00022_00195_outdoor_000_040.png,0.3249104619026184,3.6461689472198486,3.092627763748169,0.5957030450620063,1024,768
00022_00195_outdoor_010_030.png,0.14680777490139008,5.42243766784668,2.317826986312866,0.7799660037844843,1024,768
00022_00195_outdoor_020_010.png,0.17561662197113037,4.595989227294922,1.7823156118392944,0.7534829017018003,1024,768
00022_00195_outdoor_070_000.png,0.6454178094863892,10.370989799499512,5.229569435119629,0.40458083609802903,1024,768
00022_00195_outdoor_090_000.png,0.62358158826828,9.168862342834473,4.341707706451416,0.553535012130302,1024,768
00022_00195_outdoor_140_000.png,0.08554736524820328,3.7885501384735107,1.1742048263549805,0.8795494251929348,1024,768
00022_00195_outdoor_140_020.png,0.23042625188827515,15.462063789367676,6.40592622756958,0.7434200468690434,1024,768
00022_00195_outdoor_150_010.png,0.1341211199760437,9.21969985961914,2.9898643493652344,0.8562317192070198,1024,768
00022_00195_outdoor_150_030.png,0.06638888269662857,3.0303399562835693,0.4893166720867157,0.9748656966083702,1024,768
00022_00195_outdoor_150_050.png,0.06016018986701965,0.5391626954078674,0.25400325655937195,0.9811030051089403,1024,768
00022_00195_outdoor_160_000.png,0.042505811899900436,0.3683912456035614,0.1964196115732193,0.9875034209583443,1024,768
00022_00195_outdoor_160_020.png,0.05991513654589653,1.0266647338867188,0.3065366744995117,0.9797634058266886,1024,768
00022_00195_outdoor_160_040.png,0.05911972001194954,2.4029572010040283,0.4413434565067291,0.980449920447736,1024,768
00022_00195_outdoor_170_010.png,0.05582944303750992,0.36460554599761963,0.25885069370269775,0.9883090117523261,1024,768
00022_00195_outdoor_170_030.png,0.04385500028729439,0.38030582666397095,0.21044354140758514,0.9825639236753061,1024,768
00022_00195_outdoor_170_050.png,0.06851084530353546,0.6305039525032043,0.42908376455307007,0.9608857096051985,1024,768
00022_00195_outdoor_180_000.png,0.040392111986875534,0.3030831813812256,0.2084193229675293,0.9932930695496033,1024,768
00022_00195_outdoor_180_020.png,0.06759355962276459,0.5017620325088501,0.35958611965179443,0.960186958832894,1024,768
00022_00195_outdoor_190_010.png,0.022953055799007416,0.2886059582233429,0.14548662304878235,0.9912979184818909,1024,768
00022_00195_outdoor_190_040.png,0.05530782788991928,0.6432114839553833,0.3791872560977936,0.978036020223683,1024,768
00022_00195_outdoor_200_000.png,0.059722092002630234,0.5017324090003967,0.3408583104610443,0.9446903768821997,1024,768
00022_00195_outdoor_200_030.png,0.03686137497425079,0.5554030537605286,0.2572080194950104,0.9763245355186765,1024,768
00022_00195_outdoor_210_010.png,0.05650656297802925,0.6595702171325684,0.36239972710609436,0.9652405298660223,1024,768
00022_00195_outdoor_210_050.png,0.06991994380950928,1.0916380882263184,0.5792993307113647,0.9467684564769152,1024,768
00022_00195_outdoor_220_000.png,0.11759810149669647,0.9808009266853333,0.5826451778411865,0.8954608775589576,1024,768
00022_00195_outdoor_220_030.png,0.06482426822185516,0.8207735419273376,0.4954306185245514,0.9561307378724727,1024,768
00022_00195_outdoor_240_010.png,0.21414808928966522,1.2634716033935547,0.8226845264434814,0.8112360819068317,1024,768
00022_00195_outdoor_240_050.png,0.11292017251253128,1.3526787757873535,0.7376523017883301,0.9248124721271418,1024,768
00022_00195_outdoor_250_000.png,0.27415114641189575,1.393545389175415,0.8447638750076294,0.8871643993965557,1024,768
00022_00195_outdoor_260_010.png,0.33890408277511597,1.6866129636764526,1.129826307296753,0.7948386861002662,1024,768
00022_00195_outdoor_270_000.png,0.33952847123146057,1.838807463645935,1.1714167594909668,0.7418636116642715,1024,768
00022_00195_outdoor_280_010.png,0.2867475748062134,2.1573121547698975,1.4441685676574707,0.7585371043310289,1024,768
00022_00195_outdoor_280_030.png,0.12347094714641571,1.6524032354354858,1.003555178642273,0.9224076159279353,1024,768
00022_00195_outdoor_290_000.png,0.23509341478347778,2.284507989883423,1.633821964263916,0.6737239248708204,1024,768
00022_00195_outdoor_290_020.png,0.12005461007356644,1.7055507898330688,1.0118178129196167,0.9079676620530976,1024,768
00022_00195_outdoor_290_040.png,0.13218669593334198,1.8878988027572632,1.257016897201538,0.8896022266032704,1024,768
00022_00195_outdoor_300_010.png,0.1510038673877716,1.9268490076065063,1.4359567165374756,0.9097504539617077,1024,768
00022_00195_outdoor_300_030.png,0.09055796265602112,1.7808756828308105,1.1288100481033325,0.9472193833516452,1024,768
00022_00195_outdoor_300_050.png,0.10175216197967529,1.9350612163543701,1.2474786043167114,0.9222870736341293,1024,768
00022_00195_outdoor_310_000.png,0.15393157303333282,1.9118860960006714,1.2932788133621216,0.8467224043033293,1024,768
00022_00195_outdoor_310_020.png,0.1153920367360115,2.0922646522521973,1.189386010169983,0.9262245988072921,1024,768
00022_00195_outdoor_320_010.png,0.18843430280685425,2.23771071434021,1.4057222604751587,0.8242550943691535,1024,768
00022_00195_outdoor_320_040.png,0.12186092883348465,2.6304585933685303,1.612892508506775,0.9238994404799337,1024,768
00022_00195_outdoor_330_020.png,0.24474725127220154,2.7771828174591064,1.7353121042251587,0.8887867619981912,1024,768
00022_00195_outdoor_330_050.png,0.10833826661109924,3.1672918796539307,1.991875410079956,0.8762982324663218,1024,768
00022_00195_outdoor_340_000.png,0.2704576849937439,2.1149206161499023,1.4497994184494019,0.7506328096749568,1024,768
00022_00195_outdoor_340_040.png,0.1975196897983551,3.019312620162964,2.174039602279663,0.8592616246223379,1024,768
00022_00195_outdoor_350_010.png,0.2769739627838135,2.826533555984497,1.8733923435211182,0.6478487713068276,1024,768
00022_00195_outdoor_350_030.png,0.21266567707061768,2.585916042327881,1.9309090375900269,0.74849781110772,1024,768
00022_00195_outdoor_350_050.png,0.28129997849464417,4.157413005828857,3.4880223274230957,0.8067814796349685,1024,768
00022_00196_outdoor_000_010.png,0.30427855253219604,7.1944580078125,4.600019931793213,0.47901624374124546,1024,768
00022_00196_outdoor_000_030.png,0.45778515934944153,8.447555541992188,6.839601993560791,0.5425092953058375,1024,768
00022_00196_outdoor_010_000.png,0.3796568512916565,9.147868156433105,5.080989837646484,0.3583489530014584,1024,768
00022_00196_outdoor_010_020.png,0.3346124589443207,7.238000392913818,5.482203006744385,0.6138771579454229,1024,768
00022_00196_outdoor_010_040.png,0.5989784002304077,9.299717903137207,7.939229488372803,0.3032016487622959,1024,768
00022_00196_outdoor_020_030.png,0.30168652534484863,6.574715614318848,4.633846282958984,0.7114680110083648,1024,768
00022_00196_outdoor_020_050.png,0.5112857818603516,6.89194917678833,5.407221794128418,0.4618558412226049,1024,768
00022_00196_outdoor_030_020.png,0.25963667035102844,5.519432544708252,3.9134469032287598,0.6679848015350333,1024,768
00022_00196_outdoor_030_040.png,0.48435333371162415,7.429589748382568,5.589514255523682,0.6240462795087942,1024,768
00022_00196_outdoor_040_030.png,0.2857627272605896,5.396633148193359,3.4231181144714355,0.7710163460052021,1024,768
00022_00196_outdoor_040_050.png,0.5986468195915222,6.773419380187988,5.266664028167725,0.407168388642661,1024,768
00022_00196_outdoor_050_040.png,0.3004460632801056,4.416725158691406,3.1888341903686523,0.8061259203642341,1024,768
00022_00196_outdoor_060_010.png,0.2977314591407776,2.8971199989318848,2.095867395401001,0.7907139423206772,1024,768
00022_00196_outdoor_060_030.png,0.19398784637451172,3.1683173179626465,1.943169355392456,0.8750647974205212,1024,768
00022_00196_outdoor_060_050.png,0.5527908205986023,4.9330267906188965,3.310602903366089,0.690222897212295,1024,768
00022_00196_outdoor_070_000.png,0.3776240944862366,3.7184810638427734,2.487184524536133,0.46494592289209974,1024,768
00022_00196_outdoor_070_020.png,0.32097509503364563,2.6808550357818604,1.5224742889404297,0.7977661724705148,1024,768
00022_00196_outdoor_070_040.png,0.2905333340167999,3.4828133583068848,2.1371307373046875,0.8379939472293274,1024,768
