filename,AbsRel,RMSE,MAE,a1,image_width,image_height,Problem_Type,aspect_ratio
00022_00196_outdoor_290_030.png,2.28946852684021,15.367972373962402,12.890896797180176,0.2059110404079535,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_180_030.png,2.279656171798706,13.369627952575684,11.616703033447266,0.1227832143925473,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_000_020.png,1.8990561962127688,10.86157512664795,8.86803913116455,0.1134787110133298,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_000_020.png,1.8990561962127688,10.86157512664795,8.86803913116455,0.1134787110133298,1024,768,High Relative Error,1.3333333333333333
00022_00197_outdoor_060_020.png,1.8153375387191768,20.34678649902344,15.207390785217283,0.2836535636641401,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_160_030.png,1.719175100326538,12.451146125793455,10.241680145263672,0.3094754165809504,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_210_020.png,1.6607171297073364,11.532557487487791,8.800287246704102,0.2381410670580588,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_210_020.png,1.6607171297073364,11.532557487487791,8.800287246704102,0.2381410670580588,1024,768,High Relative Error,1.3333333333333333
00022_00196_outdoor_300_040.png,1.5494632720947266,12.385526657104492,9.056635856628418,0.5722879637923719,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_020_030.png,1.5058071613311768,9.978659629821776,7.439892292022705,0.4937500843064167,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_180_020.png,1.3521604537963867,11.956212043762209,9.276205062866213,0.2679026105909743,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_180_020.png,1.3521604537963867,11.956212043762209,9.276205062866213,0.2679026105909743,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_220_030.png,1.337548851966858,9.819814682006836,7.0996174812316895,0.3416536821598008,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_220_030.png,1.337548851966858,9.819814682006836,7.0996174812316895,0.3416536821598008,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_340_020.png,1.3202251195907593,11.17903995513916,7.417529106140137,0.2485042228606774,1024,768,High Relative Error,1.3333333333333333
00022_00196_outdoor_310_030.png,1.3150914907455444,14.29464340209961,11.819453239440918,0.2885852584546146,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_170_020.png,1.3115451335906982,10.80191707611084,8.78564167022705,0.1711977209004989,1024,768,High Relative Error,1.3333333333333333
00024_00201_outdoor_050_030.png,1.308169722557068,11.940850257873535,9.001852035522461,0.1708321908109736,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_210_030.png,1.2926251888275146,9.523908615112305,7.989461898803711,0.2311787015469151,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_190_020.png,1.2609946727752686,11.012983322143556,8.266654968261719,0.3350110105093746,1024,768,High Relative Error,1.3333333333333333
00024_00201_outdoor_240_020.png,1.2471559047698977,6.9634108543396,5.328960418701172,0.410740283252857,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_340_020.png,1.217064380645752,10.258498191833496,7.450940132141113,0.2205997162311697,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_340_020.png,1.217064380645752,10.258498191833496,7.450940132141113,0.2205997162311697,1024,768,High Relative Error,1.3333333333333333
00022_00197_outdoor_350_020.png,1.191017746925354,10.22885513305664,8.42287826538086,0.5302158076635137,1024,768,High Relative Error,1.3333333333333333
00022_00196_outdoor_300_020.png,1.143577218055725,13.225333213806152,10.672354698181152,0.3705528917021548,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_150_020.png,1.0136535167694092,9.879048347473145,7.577739715576172,0.4156593579439105,1024,768,High Relative Error,1.3333333333333333
00022_00197_outdoor_330_020.png,0.9995593428611756,10.308337211608888,8.229384422302246,0.3710561817714126,1024,768,High Relative Error,1.3333333333333333
00024_00201_outdoor_000_020.png,0.9673426151275636,18.59507369995117,12.377893447875977,0.2324818407982118,1024,768,High Relative Error,1.3333333333333333
00022_00196_outdoor_250_010.png,0.9597991108894348,7.967344760894775,6.07541036605835,0.2582622474694775,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_240_030.png,0.8995866775512695,8.713089942932129,7.002310276031494,0.4240669216134087,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_240_030.png,0.8995866775512695,8.713089942932129,7.002310276031494,0.4240669216134087,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_350_010.png,0.8794319033622742,7.413566589355469,5.144172191619873,0.4167874077976817,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_350_010.png,0.8794319033622742,7.413566589355469,5.144172191619873,0.4167874077976817,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_230_040.png,0.8558117747306824,8.012575149536133,5.442997455596924,0.5686203978617951,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_230_040.png,0.8558117747306824,8.012575149536133,5.442997455596924,0.5686203978617951,1024,768,High Relative Error,1.3333333333333333
00024_00201_outdoor_220_030.png,0.8428657054901123,11.713485717773438,6.4035258293151855,0.4198887951631637,1024,768,High Relative Error,1.3333333333333333
00024_00201_outdoor_060_040.png,0.81884765625,6.919692039489746,5.754178047180176,0.395595504337545,1024,768,High Relative Error,1.3333333333333333
00023_00200_outdoor_210_030.png,0.8182975053787231,26.64188575744629,13.183164596557615,0.3514734175710709,1024,768,High Relative Error,1.3333333333333333
00022_00196_outdoor_310_010.png,0.8179811835289001,13.26391315460205,10.199056625366213,0.1633744370655915,1024,768,High Relative Error,1.3333333333333333
00023_00200_outdoor_190_030.png,0.8080917596817017,26.53145980834961,13.029712677001951,0.3802942487739634,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_330_010.png,0.80391526222229,9.744032859802246,5.1754350662231445,0.2326030291841382,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_330_010.png,0.80391526222229,9.744032859802246,5.1754350662231445,0.2326030291841382,1024,768,High Relative Error,1.3333333333333333
00022_00194_outdoor_350_010.png,0.8017797470092773,8.874896049499512,4.93272590637207,0.3414896305286348,1024,768,High Relative Error,1.3333333333333333
00023_00200_outdoor_080_020.png,0.7995454668998718,25.75663948059082,12.449782371520996,0.4048340781911517,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_320_020.png,0.7841324210166931,12.639354705810549,6.8758063316345215,0.1737615418098298,1024,768,High Relative Error,1.3333333333333333
00022_00193_outdoor_320_020.png,0.7841324210166931,12.639354705810549,6.8758063316345215,0.1737615418098298,1024,768,High Relative Error,1.3333333333333333
00022_00196_outdoor_110_010.png,0.7510494589805603,9.269834518432615,6.816038131713867,0.2489854354656472,1024,768,High Relative Error,1.3333333333333333
00024_00201_outdoor_350_010.png,0.7415013909339905,16.510086059570312,8.864275932312012,0.3331581527114952,1024,768,High Relative Error,1.3333333333333333
00022_00196_outdoor_240_020.png,0.7351411581039429,6.731318473815918,4.511042594909668,0.7247485757886947,1024,768,High Relative Error,1.3333333333333333
00024_00201_outdoor_070_030.png,0.7303602695465088,8.582317352294922,5.311595916748047,0.6546903200563988,1024,768,High Relative Error,1.3333333333333333
00024_00201_outdoor_190_020.png,0.7259419560432434,10.673677444458008,5.311713218688965,0.3723965881910718,1024,768,Low Accuracy,1.3333333333333333
00022_00197_outdoor_080_010.png,0.72238689661026,20.955974578857425,10.704794883728027,0.3767547712209534,1024,768,High Absolute Error,1.3333333333333333
00024_00201_outdoor_010_010.png,0.7168087959289551,15.23104190826416,8.356935501098633,0.3094378775097614,1024,768,High Absolute Error,1.3333333333333333
00024_00201_outdoor_210_020.png,0.6760441064834595,11.079519271850586,6.437290668487549,0.3210094089780073,1024,768,Low Accuracy,1.3333333333333333
00024_00201_outdoor_330_010.png,0.6409100890159607,19.46599578857422,9.757974624633787,0.3059221463579455,1024,768,High Absolute Error,1.3333333333333333
00024_00202_outdoor_300_030.png,0.6142441034317017,10.027732849121094,8.227953910827637,0.3306632186445488,1024,768,Low Accuracy,1.3333333333333333
00024_00201_outdoor_070_010.png,0.6106049418449402,9.313077926635742,5.523983955383301,0.3579993443867428,1024,768,Low Accuracy,1.3333333333333333
00022_00194_outdoor_010_040.png,0.6020896434783936,19.314950942993164,12.742384910583496,0.3060534908607693,1024,768,High Absolute Error,1.3333333333333333
00022_00194_outdoor_010_040.png,0.6020896434783936,19.314950942993164,12.742384910583496,0.3060534908607693,1024,768,High Absolute Error,1.3333333333333333
00022_00196_outdoor_010_040.png,0.5989784002304077,9.299717903137209,7.939229488372803,0.3032016487622959,1024,768,Low Accuracy,1.3333333333333333
00022_00197_outdoor_050_010.png,0.5884202718734741,15.29530906677246,11.32936191558838,0.2462870478894346,1024,768,High Absolute Error,1.3333333333333333
00022_00197_outdoor_040_020.png,0.5743093490600586,13.682535171508787,9.569500923156738,0.5132220573383258,1024,768,High Absolute Error,1.3333333333333333
00024_00201_outdoor_180_030.png,0.5667328238487244,8.524300575256348,4.872596263885498,0.3485676621425724,1024,768,Low Accuracy,1.3333333333333333
00023_00200_outdoor_290_000.png,0.5193901658058167,2.14919114112854,1.7115607261657717,0.2997625093353249,1024,768,Low Accuracy,1.3333333333333333
00024_00201_outdoor_320_000.png,0.4413392543792724,15.58049488067627,6.159478664398193,0.5644564978902323,1024,768,High Absolute Error,1.3333333333333333
00022_00196_outdoor_220_000.png,0.4351989924907684,10.383733749389648,5.945075035095215,0.3676416455190731,1024,768,Low Accuracy,1.3333333333333333
00022_00197_outdoor_070_000.png,0.4286307394504547,16.5146541595459,6.797534942626953,0.5238642378360409,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_210_010.png,0.4119488298892975,17.52383804321289,11.528732299804688,0.2067963171980558,1024,768,High Absolute Error,1.3333333333333333
00024_00202_outdoor_000_030.png,0.4048993587493896,7.739889144897461,6.532260894775391,0.3514890626372661,1024,768,Low Accuracy,1.3333333333333333
00024_00201_outdoor_340_000.png,0.3989542424678802,15.357982635498049,7.03415584564209,0.5113853475160329,1024,768,High Absolute Error,1.3333333333333333
00024_00201_outdoor_030_000.png,0.3950141370296478,12.768033027648926,5.994450092315674,0.4349881796690307,1024,768,High Absolute Error,1.3333333333333333
00024_00201_outdoor_000_000.png,0.3807558715343475,12.724410057067873,5.683779716491699,0.4905750055332648,1024,768,High Absolute Error,1.3333333333333333
00022_00196_outdoor_010_000.png,0.3796568512916565,9.147868156433104,5.080989837646484,0.3583489530014584,1024,768,Low Accuracy,1.3333333333333333
00022_00196_outdoor_340_000.png,0.3769333362579345,12.15930461883545,6.2406840324401855,0.3719465446592146,1024,768,Low Accuracy,1.3333333333333333
00022_00197_outdoor_040_000.png,0.3608374893665313,15.980284690856934,8.339688301086426,0.4326511230352818,1024,768,High Absolute Error,1.3333333333333333
00023_00200_outdoor_070_010.png,0.3554572463035583,18.77231216430664,6.83151912689209,0.6175174775482029,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_150_030.png,0.342534065246582,42.58565139770508,23.37016487121582,0.6538946704509618,1024,768,High Absolute Error,1.3333333333333333
00022_00197_outdoor_020_000.png,0.3376708328723907,14.07873821258545,7.465919017791748,0.5042797613077272,1024,768,High Absolute Error,1.3333333333333333
00023_00198_outdoor_290_020.png,0.2943358421325683,19.313310623168945,10.769062042236328,0.5107932047515646,1024,768,High Absolute Error,1.3333333333333333
00023_00198_outdoor_270_010.png,0.2868400514125824,12.932669639587402,7.298730850219727,0.4500893282908081,1024,768,High Absolute Error,1.3333333333333333
00024_00202_outdoor_170_040.png,0.2842141985893249,12.78538990020752,9.073514938354492,0.5619913982487081,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_190_010.png,0.2754904329776764,23.77641487121582,12.102960586547852,0.6437994631987768,1024,768,High Absolute Error,1.3333333333333333
00023_00198_outdoor_280_000.png,0.2681300640106201,16.132680892944336,6.378003120422363,0.6586007106113095,1024,768,High Absolute Error,1.3333333333333333
00023_00200_outdoor_050_020.png,0.2369577884674072,18.66685676574707,5.849267959594727,0.7161020566671455,1024,768,High Absolute Error,1.3333333333333333
00023_00198_outdoor_000_020.png,0.236747458577156,22.410964965820312,9.092272758483888,0.6341955381253013,1024,768,High Absolute Error,1.3333333333333333
00023_00198_outdoor_340_020.png,0.2358625829219818,20.122106552124023,8.499473571777344,0.7223615859343782,1024,768,High Absolute Error,1.3333333333333333
00022_00195_outdoor_140_020.png,0.2304262518882751,15.462063789367676,6.40592622756958,0.7434200468690434,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_160_020.png,0.1956884562969207,25.65532875061035,9.435134887695312,0.771424182190982,1024,768,High Absolute Error,1.3333333333333333
00023_00198_outdoor_310_020.png,0.1723378151655197,17.857328414916992,7.321276664733887,0.7806341414402388,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_170_010.png,0.1620959937572479,20.0537109375,6.962257385253906,0.8300364343561838,1024,768,High Absolute Error,1.3333333333333333
00023_00200_outdoor_050_000.png,0.1443467885255813,13.532953262329102,3.147395133972168,0.843988834102071,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_020_010.png,0.13773974776268,16.44522476196289,5.054523944854736,0.8726279369450476,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_030_000.png,0.1351701319217682,12.796241760253906,2.922645807266236,0.8458788569064892,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_130_020.png,0.1239019930362701,17.023372650146484,4.008190631866455,0.8582291214335476,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_030_020.png,0.121827594935894,19.17154312133789,5.689920902252197,0.8686993183926998,1024,768,High Absolute Error,1.3333333333333333
00023_00198_outdoor_300_010.png,0.1161423176527023,13.53587245941162,3.969407558441162,0.8636512575156573,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_040_010.png,0.1053122505545616,14.926135063171388,3.6688835620880127,0.9171135046643036,1024,768,High Absolute Error,1.3333333333333333
00023_00199_outdoor_140_010.png,0.1005983054637909,14.608363151550291,2.9268605709075928,0.9117643762538246,1024,768,High Absolute Error,1.3333333333333333
